"","estimate/EDF","t/F","FDR-corrected p-value"
"dataset.L",0.253242939026733,41.3451797547367,0.104625104338154
"meanfwd",0.0236384025165076,1.84582789940263,0.123015078643435
"sex.L",0.00871345869225315,1.77198832195473,0.619479616122551
"s(scan_age)",1.00000000054937,0.372172052823894,0.619479616122551
"s(scan_age):datasetnki",1.00000000012212,2.88391002953268,0.448
