Factor1,Factor2,id,age_in_months,timepoint,dataset
3.695191905445791,-0.5457493329952116,96,100.0,baseline,calm
-0.4938845779303779,1.0914034781965738,53,115.0,baseline,calm
-0.36868898954618784,1.1339449756563653,77,126.0,baseline,calm
-0.15208287279550164,0.655862023336098,54,135.0,baseline,calm
-0.5665735278106837,1.5495767128279694,116,103.0,baseline,calm
-0.5089901766539253,0.685819589125445,52,110.0,baseline,calm
0.1227893550986647,0.5539376994168671,97,154.0,baseline,calm
-0.6285013021795544,-0.5804230281919542,27,92.0,baseline,calm
-0.47414760025613983,1.3403736339487784,126,119.0,baseline,calm
-0.34076003628958795,0.3426079056527347,133,121.0,baseline,calm
0.3779091186990784,0.791788789075317,89,113.0,baseline,calm
-0.7600968174059203,0.9371068228486894,128,98.0,baseline,calm
-0.8744282715231269,0.9481396162562549,132,87.0,baseline,calm
-0.5555073224611724,0.8127664612799657,72,107.0,baseline,calm
1.099323241158762,1.3243969846874986,119,132.0,baseline,calm
0.19101177062467414,0.6647586560566962,130,162.0,baseline,calm
-0.05079162293155906,1.4716091161732339,143,165.0,baseline,calm
-0.6652794305932525,-0.404764247011121,137,91.0,baseline,calm
1.3737788507836965,0.774190918924193,122,117.0,baseline,calm
0.3188244017887163,0.723107796568326,160,174.0,baseline,calm
0.34852168390252913,0.6503860175023608,103,117.0,baseline,calm
1.6990352680734588,0.2654337151406227,136,118.0,baseline,calm
-0.7944349170232519,0.3438591809467831,190,92.0,baseline,calm
-0.7441780735361605,-0.3515860113728342,178,90.0,baseline,calm
-1.081659372567806,0.315784271074079,179,72.0,baseline,calm
0.13359273102996827,1.9271961958706643,168,127.0,baseline,calm
-0.8351414920727619,1.029568746330204,198,92.0,baseline,calm
-0.7736932151677898,0.22832390480444129,164,92.0,baseline,calm
0.8567469360452463,0.8392731015985291,180,150.0,baseline,calm
-0.21284702766816957,1.3329424831636454,185,122.0,baseline,calm
1.6313719115952914,0.4793863498968953,144,96.0,baseline,calm
-0.16415633957644055,0.09302944938677879,207,130.0,baseline,calm
-0.8589507163374042,0.4836644501317435,174,88.0,baseline,calm
1.0841792588103678,1.3553590592511537,202,121.0,baseline,calm
-0.2880508070759697,0.5514902876992713,176,120.0,baseline,calm
-0.23226038945462135,1.981786814567824,110,146.0,baseline,calm
-0.3899525721117684,1.342669491148516,217,119.0,baseline,calm
1.8998420947617156,-0.1043652074842459,187,191.0,baseline,calm
-0.9531987129004286,0.13508706267817966,175,81.0,baseline,calm
3.523402765960868,0.4977020057431912,203,182.0,baseline,calm
-1.0311687124150475,0.48594260978117454,199,75.0,baseline,calm
0.3571947715207936,0.3797975561506989,98,98.0,baseline,calm
0.3137310760164731,0.6986917553141263,90,123.0,baseline,calm
-0.8986367678665796,0.554922127193095,211,83.0,baseline,calm
-1.405593622278226,3.187927665422004,242,112.0,baseline,calm
1.5851418105232842,-0.09650270973063767,239,98.0,baseline,calm
0.9192361531845507,0.3651002180833133,244,109.0,baseline,calm
0.0018844654452709734,1.2293596778203582,271,131.0,baseline,calm
-0.1217227239436585,0.7860085676120687,241,115.0,baseline,calm
-0.893006579524773,1.1187010200539405,145,91.0,baseline,calm
0.9896184121388305,0.941475903501593,279,103.0,baseline,calm
0.7852790611414567,2.3932250274702116,251,156.0,baseline,calm
-0.7724982077004104,1.4260369108996367,306,108.0,baseline,calm
-0.7615976531945469,0.728937700283756,275,94.0,baseline,calm
-1.3129138151872022,2.26586359255084,310,133.0,baseline,calm
1.115427091986069,0.9700593881805742,316,120.0,baseline,calm
-0.16888075613750414,1.67418282244046,286,136.0,baseline,calm
1.3552595813580135,0.20780140283526835,204,98.0,baseline,calm
1.0756729402612937,0.8304649238135572,324,127.0,baseline,calm
2.979575658796639,0.42166063694887396,106,114.0,baseline,calm
-0.8176399412179051,0.151563006047339,247,88.0,baseline,calm
-0.00745504078356415,1.0025660614589915,284,113.0,baseline,calm
1.3026029713465288,-0.3004432664590978,321,133.0,baseline,calm
0.7622431857571914,0.5015300108365613,325,153.0,baseline,calm
1.6057347759098985,0.5607165525617906,308,133.0,baseline,calm
0.24828365717956397,0.1416287378060064,299,128.0,baseline,calm
1.8973107600513173,0.8168305102614586,351,120.0,baseline,calm
1.7918154896900684,0.022079311346443354,326,215.0,baseline,calm
1.8887724012562093,1.1222668783774472,374,131.0,baseline,calm
-1.4771448089404606,1.3869359443841223,355,183.0,baseline,calm
0.2162437649679181,0.27308031157794943,367,114.0,baseline,calm
1.0765194196020877,0.5386879945459178,368,114.0,baseline,calm
0.2034005115027482,0.8470423525101168,343,189.0,baseline,calm
2.5032967458158026,0.7986487490087016,342,155.0,baseline,calm
-0.7553285213558056,-0.14452737647982847,365,88.0,baseline,calm
-0.2744272821038501,0.28160938993882095,371,111.0,baseline,calm
0.5713502646527987,0.6600037321767176,307,105.0,baseline,calm
-0.540582369152097,1.100438718713329,373,119.0,baseline,calm
0.80621366902285,-0.003089245166530419,295,146.0,baseline,calm
-0.13191438170102798,1.2177738184575788,381,99.0,baseline,calm
0.47585004826065336,0.4369964884225387,317,133.0,baseline,calm
-0.1333886190373058,0.776722220651344,398,143.0,baseline,calm
-0.21435720768685884,0.9459272555474987,387,106.0,baseline,calm
0.7179660101708052,1.3494030679255442,411,126.0,baseline,calm
1.803148947617443,0.7577822518765652,397,146.0,baseline,calm
0.09838606101197454,1.34314845143569,417,131.0,baseline,calm
-0.8219012270873872,0.40886549033527003,264,89.0,baseline,calm
-0.17315197356282144,0.30774685770645727,296,121.0,baseline,calm
2.2902698308956086,0.132891318144136,389,125.0,baseline,calm
-0.9777931113337893,0.36336759934570845,433,126.0,baseline,calm
1.446939701788502,0.024889203148713776,442,97.0,baseline,calm
1.135815167325556,0.6736675231660298,447,107.0,baseline,calm
1.3391716678858478,0.18898603502330766,428,130.0,baseline,calm
1.6972770714765764,0.10442357245569397,470,132.0,baseline,calm
0.18799157774483066,0.9758013564154824,383,103.0,baseline,calm
-0.7805904519678881,0.07676404625086627,464,89.0,baseline,calm
-0.47457353674765146,1.32341722086304,483,112.0,baseline,calm
1.2405585493108306,0.08943449266938834,500,111.0,baseline,calm
1.8449406822687568,0.1684848248050896,507,152.0,baseline,calm
0.7157287206609523,0.12342734064276244,528,142.0,baseline,calm
0.8291473985655655,0.7537119183511851,530,149.0,baseline,calm
-0.893576612240267,1.3312616875663998,549,121.0,baseline,calm
-0.31324358074877284,0.34708240536620855,555,177.0,baseline,calm
-0.9138050580800818,2.3241566957556086,545,175.0,baseline,calm
1.2662899256461877,0.9057783005361414,541,127.0,baseline,calm
0.9467116066128604,0.09133430054077626,345,121.0,baseline,calm
-1.1912367184168626,1.4486640540158662,538,141.0,baseline,calm
-0.06486765922058449,1.1156044555048672,581,191.0,baseline,calm
-0.13415233268157753,1.0912780626643712,573,114.0,baseline,calm
0.1012625111729682,2.015579225126525,569,183.0,baseline,calm
1.3749407119716108,0.10791759546338982,567,214.0,baseline,calm
0.04312888910122186,0.00872571530072784,592,122.0,baseline,calm
2.5337852610630813,0.7622624680712577,566,142.0,baseline,calm
-0.5586254271065973,1.042122952830095,587,210.0,baseline,calm
1.65643657794597,0.4130881723153292,610,105.0,baseline,calm
0.5851470946789191,1.6102682596701183,589,126.0,baseline,calm
0.10487488879998734,1.7548666881418695,625,134.0,baseline,calm
1.4943176102041964,0.9103802516693131,577,146.0,baseline,calm
0.11636142183928486,0.8726472504376248,584,174.0,baseline,calm
-1.0878962115273003,1.8013972240461598,585,187.0,baseline,calm
2.2017243974417013,-0.25868072170317824,544,162.0,baseline,calm
0.3931870487867112,0.888893311245037,640,126.0,baseline,calm
-0.8474620022330179,1.2748264178780988,632,173.0,baseline,calm
-0.007477984376473812,0.16665701525895674,635,112.0,baseline,calm
1.9806491410251315,0.14800329992071912,619,104.0,baseline,calm
-0.1750604248687946,0.7703288397322932,627,98.0,baseline,calm
0.11278858133765923,1.031211301587316,636,121.0,baseline,calm
0.1010189336069766,0.9936894611929333,631,122.0,baseline,calm
-0.5957436154167106,0.5106507853894642,645,124.0,baseline,calm
0.8325348490466261,0.013412330166886798,633,117.0,baseline,calm
-0.9341447260528465,1.5518333559380622,715,91.0,baseline,calm
-1.3666280970652165,2.3440383164190046,666,138.0,baseline,calm
-0.5738709770290557,1.3004687219084516,691,223.0,baseline,calm
-0.16803032369929327,0.4740668516081808,710,117.0,baseline,calm
-0.005157193495008535,0.16009367057294277,685,155.0,baseline,calm
0.667045835110916,0.9228144226788401,650,99.0,baseline,calm
1.4801823431423728,0.38179436823132684,683,120.0,baseline,calm
1.2811288008752881,0.8778835024691027,752,96.0,baseline,calm
-0.7670058608066549,0.43091242050394835,744,95.0,baseline,calm
0.8956148542085817,0.8825076635572809,659,135.0,baseline,calm
0.893110683828263,1.1963767130888816,688,164.0,baseline,calm
1.93881363298793,1.6614172721744958,722,121.0,baseline,calm
0.5907001884019203,-0.10543997731280123,738,118.0,baseline,calm
-1.4403282234573158,2.3733375923583644,846,129.0,baseline,calm
1.537421728122604,0.11263893717987625,739,111.0,baseline,calm
3.239683153894178,-0.4004365744356957,772,159.0,baseline,calm
1.97241520784003,0.3604705730644475,788,123.0,baseline,calm
-0.9922737717730395,3.2079732655773765,768,183.0,baseline,calm
-0.08135614778527317,1.655331234156079,793,169.0,baseline,calm
-0.9029061285860027,0.710908602322378,477,84.0,baseline,calm
3.3979039777664495,0.7468405439810346,761,161.0,baseline,calm
0.6314547104552383,1.1520581598435216,818,108.0,baseline,calm
-0.8416071573942967,1.1305861172759268,794,89.0,baseline,calm
-0.4790930518519738,0.984817340302556,864,149.0,baseline,calm
1.1002809231359123,1.0717910351347109,858,135.0,baseline,calm
-0.44857973672604895,1.2606821781392747,5,136.0,followup,calm
1.101704270353065,1.297887452941525,11,196.0,followup,calm
1.9744384241953963,0.5710558964047678,14,184.0,followup,calm
0.4387787344226283,-0.013452777056359755,15,190.0,followup,calm
-0.36998435787250167,0.09142423213884993,16,163.0,followup,calm
-0.25071858850832457,1.083734802369148,23,191.0,followup,calm
-0.5033693157598211,2.624736651635849,29,215.0,followup,calm
2.409060062817787,-0.12316764594888463,37,184.0,followup,calm
-0.09552790126478136,2.6911168461264707,38,150.0,followup,calm
0.16082195530203222,0.24366207584980148,48,156.0,followup,calm
1.2424403712359664,1.3952596778635407,53,177.0,followup,calm
0.7941111231119116,0.5257681478983048,58,166.0,followup,calm
0.5898783939756637,1.5508266138863738,59,214.0,followup,calm
-0.4722601463842134,1.395864403304844,65,177.0,followup,calm
-1.0418232976445587,2.139688742697298,82,183.0,followup,calm
2.2785036803746155,0.23124757495972256,83,192.0,followup,calm
0.5907754460335273,2.213462130136563,88,167.0,followup,calm
0.30464824011930464,1.1233578701071443,91,169.0,followup,calm
0.3746213980763822,-0.180472766715203,96,166.0,followup,calm
-0.3108524331810631,1.3832443132046173,99,168.0,followup,calm
1.3251449400757047,1.0929060844688774,104,140.0,followup,calm
-0.07921293858413511,2.6515235481397035,110,206.0,followup,calm
0.5864190790231065,0.6927302162698776,112,170.0,followup,calm
-0.8601857305833931,1.9810248640644061,117,156.0,followup,calm
0.13774041730396702,1.0702095363783652,118,164.0,followup,calm
0.35279038124297096,2.27942922213211,119,203.0,followup,calm
0.6338831792041364,0.24551244494018284,136,180.0,followup,calm
0.4012040789504081,3.0268917951143166,144,145.0,followup,calm
-1.1016262767911857,0.8675913040913696,145,164.0,followup,calm
0.14545833726353224,0.9212516705930693,146,162.0,followup,calm
0.7257081712465381,0.37396923547056676,148,225.0,followup,calm
-0.43707903990279107,2.4559344684012117,163,140.0,followup,calm
-0.40920635811289574,1.2225934758161117,164,163.0,followup,calm
-0.3448109747260209,0.6591235801684991,167,136.0,followup,calm
0.748514367461861,0.585948108444465,171,180.0,followup,calm
0.7551995108968652,0.7903501439582716,190,139.0,followup,calm
1.2830290980997234,0.9039280334521689,193,145.0,followup,calm
0.37634296301952236,1.019542391713084,199,150.0,followup,calm
-0.82913828670027,1.1974472884887941,201,180.0,followup,calm
0.07054546496501486,0.5166423886591751,211,128.0,followup,calm
0.6611796190015296,0.35124906955008567,235,211.0,followup,calm
1.3915486028195014,0.04525413932756109,239,167.0,followup,calm
-2.197250025312365,4.05645266775026,242,157.0,followup,calm
1.1027909328350813,0.35884011677028194,256,201.0,followup,calm
-0.38581686775486795,1.409319062591877,258,125.0,followup,calm
0.7668697804194832,1.0219916095561081,264,137.0,followup,calm
1.3696500991399227,0.37425396328360366,266,144.0,followup,calm
-0.3710194162277416,0.3411433977609815,267,187.0,followup,calm
0.7593385533877497,0.504401609107741,279,164.0,followup,calm
-0.6926608415066714,3.018145301008051,284,180.0,followup,calm
1.0676747207140902,1.238395573006324,301,155.0,followup,calm
1.4308827840196292,0.05501693665723481,305,176.0,followup,calm
1.1820264957287319,0.572067773659166,308,200.0,followup,calm
1.5420313451134369,0.5781115739820861,316,181.0,followup,calm
-0.03533336106506129,0.48040644886494044,322,133.0,followup,calm
0.39050684029013305,0.912727068076146,324,188.0,followup,calm
1.3085411436028345,0.7454845959843445,325,219.0,followup,calm
-0.9760293933783958,1.544342933526512,342,217.0,followup,calm
-0.056455204394354794,0.6709164267007754,347,145.0,followup,calm
0.23805051054287418,1.0424688792374655,366,208.0,followup,calm
-0.7186746474929689,0.9164796720978603,367,187.0,followup,calm
0.6075993768075808,1.8273749425449533,377,131.0,followup,calm
-0.7985284094863984,0.6307803839982257,382,169.0,followup,calm
0.30725806240719483,0.7553068182726955,385,184.0,followup,calm
3.574169942738012,-0.32411868884147615,390,175.0,followup,calm
0.40863479359574717,0.2908509021489588,413,167.0,followup,calm
-0.4826998584490544,1.6958330688920442,417,194.0,followup,calm
-0.937050128187642,0.6555800370221443,419,165.0,followup,calm
0.2409831655570196,0.276692664445319,464,145.0,followup,calm
-0.8394222353173911,1.200544970717053,474,119.0,followup,calm
-0.8298100111896436,1.4034338954761918,501,173.0,followup,calm
0.6637612646921022,2.289914489804304,530,205.0,followup,calm
2.22331246679902,0.9126284092931148,552,155.0,followup,calm
1.8047018639091126,0.2130234557373474,558,225.0,followup,calm
0.39015897975744607,0.9116273451983928,559,183.0,followup,calm
-0.40560176231379036,1.1375422136627626,564,145.0,followup,calm
1.1247836710320578,0.6532918944918377,572,137.0,followup,calm
0.22994160508114364,0.5120060494372173,573,156.0,followup,calm
0.5018275283735815,0.8440284853611858,574,219.0,followup,calm
-0.8596174917670425,1.6506318802180913,575,120.0,followup,calm
0.15055944771322458,1.1069630601295097,579,144.0,followup,calm
0.9564087352197376,0.6614730743823762,592,172.0,followup,calm
0.29731806532272753,0.19673444589052658,604,151.0,followup,calm
1.2746295319224168,0.5199206550950768,620,151.0,followup,calm
0.8794867222162831,1.3376535959536437,625,191.0,followup,calm
-1.1360402599640906,0.7841522284629237,627,152.0,followup,calm
-0.551831333273927,1.7352992901905122,631,177.0,followup,calm
-0.2935755208066732,0.44885170098546395,632,223.0,followup,calm
0.10849749635144482,0.3563389989370704,633,169.0,followup,calm
0.2516561824055668,2.752020351561146,643,166.0,followup,calm
2.726184126594685,-0.534823416670505,644,134.0,followup,calm
0.37911675455423727,0.8983717964112234,647,164.0,followup,calm
-1.999177974163941,3.824000477840594,666,186.0,followup,calm
-0.3901659236170844,1.0645105561941706,685,197.0,followup,calm
3.4748692993805834,0.1235762457646884,689,209.0,followup,calm
-0.28169763648181767,0.5289050575251449,702,115.0,followup,calm
-0.0407970500406745,1.1419174034194004,731,181.0,followup,calm
2.0897452164755146,1.0006989399790747,734,130.0,followup,calm
0.643802041253975,0.4345955437387386,742,152.0,followup,calm
0.44538539027160007,0.7963553876496607,743,167.0,followup,calm
-0.7281408411365732,1.729094245700423,745,148.0,followup,calm
-0.776003999775808,1.1090886990980855,747,145.0,followup,calm
1.510671971262001,0.44848560865856496,752,143.0,followup,calm
-0.9120249745279672,3.166101846667068,768,229.0,followup,calm
0.8026479566065702,0.6678722116697732,770,181.0,followup,calm
1.454936544913224,0.8633946462616495,771,141.0,followup,calm
1.1983965695432086,1.4930539907138982,773,147.0,followup,calm
-0.2257733023378186,1.3166884217030241,785,124.0,followup,calm
-1.1322497465186347,1.3347248238994551,846,176.0,followup,calm
-0.42997531452734733,0.8635242627193556,859,143.0,followup,calm
