,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
213,3.025,0.3146427995604249,0.5316743643482422,7.938094626069869e-17,0.10955277719536373,0.5005436413492612,0.31464279956042507,0.06827573455158789,bas1,sub-A00086467
214,3.825,0.3772057622737026,0.5981738552287044,2.7755575615628914e-17,0.11205206187266402,0.4997181361745888,0.3772057622737026,0.0822618607008577,flu1,sub-A00018030
215,2.51,0.3137789706748075,0.509949613593704,6.161737786669619e-17,0.10813927894169018,0.47505877972262633,0.3137789706748075,0.06985314755845609,flu1,sub-A00027159
216,4.635,0.24125478113687757,0.658787322263657,-2.1094237467877975e-17,0.10192344996181951,0.42710792176209655,0.24125478113687754,0.06295658831770097,flu1,sub-A00027167
217,3.845,0.4303094959825199,0.5007483307662841,4.9960036108132046e-17,0.11308912534218926,0.559485924503104,0.4303094959825197,0.0916095899622045,flu1,sub-A00027439
218,3.35,0.2770687669458265,0.5688420184962021,1.8596235662471373e-17,0.09524585050947545,0.4735477388718846,0.2770687669458265,0.06581345179122897,flu1,sub-A00031881
219,3.185,0.28467452750189925,0.5246576646378536,1.5543122344752193e-17,0.1037593683677075,0.4951569046026839,0.28467452750189937,0.06346087003660261,flu1,sub-A00033714
220,2.935,0.3768098780377161,0.5325469327686236,-7.244205235679146e-17,0.10657785059014692,0.5098589759226173,0.3768098780377159,0.08365820462979263,flu1,sub-A00035291
221,3.345,0.3114986138608188,0.5572652924161934,2.7755575615628915e-18,0.10067147082833423,0.49811498778251967,0.3114986138608188,0.07229220081438971,flu1,sub-A00035292
222,4.16,0.28966835034182675,0.5766539735688576,2.2093438190040615e-16,0.09868899445718665,0.4620964967598899,0.28966835034182686,0.0671764796564348,flu1,sub-A00035377
223,3.67,0.31144155152514164,0.5101905213848267,-2.2759572004815708e-17,0.10687142045140939,0.4916983425613892,0.31144155152514164,0.0729147070676238,flu1,sub-A00035940
224,3.135,0.32657037771962666,0.594775794483999,7.271960811294776e-17,0.10466849819777861,0.5538929381831413,0.32657037771962666,0.06649055764977656,flu1,sub-A00035945
