,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Mean.Manifold.Eccentricity
0,2.1623529411764704,0.537403423869448,0.31098107418977405,0.5882564867046773,0.13518890110238235
1,2.1223529411764708,0.43907029151612226,0.27766330033103515,0.525906095721348,0.1270302597627431
2,2.336470588235294,0.33804814489612167,0.5661428461837085,-0.8233572049459877,0.10464383468028188
3,2.1576470588235295,0.5308994647133464,0.243039319676418,0.977517368769138,0.13888722151685381
4,2.3458823529411763,0.14372603738073422,0.6011333749997639,-1.3233783953225986,0.08830503129621858
5,2.2188235294117646,0.3717078462136558,0.4852371675413881,-0.25436606194494166,0.12022706187789746
6,2.155294117647059,0.2881190799679289,0.341930859198945,-0.08848798946655742,0.12001185662514642
7,2.4823529411764707,0.27520301510412754,0.6534647642150777,-1.4297131888879437,0.09429137521000176
8,2.2070588235294117,0.2842415792262327,0.4102317518747524,-0.25910984854315433,0.11087729747151241
9,2.1388235294117646,0.5237743045464481,0.2832251424581811,0.9424803754710878,0.13321575614049472
10,2.232941176470588,0.4421876975727997,0.43535113645515866,0.0570178980881854,0.11724241451674947
11,2.183529411764706,0.49831911330477213,0.4909587100339195,0.04915062681254638,0.12327489632387435
12,2.1458823529411766,0.5485839519844727,0.2862732771766882,0.885649425154261,0.13798204690369045
13,2.1811764705882353,0.5305984144742655,0.34027938485718834,0.53802606519475,0.13046616218803667
14,3.164705882352941,0.3370756906078415,0.6223133095708947,-1.1628480603556868,0.10691978544773283
15,3.08,0.3843481350743181,0.5405540469422948,-0.24021415497236667,0.10974166632698237
16,3.1270588235294117,0.4691092686360055,0.44299498278533495,0.4038808505031153,0.12071580886469896
17,3.1270588235294117,0.5444039469047337,0.49215291217513807,0.30048916915824375,0.1196361452178219
18,3.103529411764706,0.4899792936481967,0.5276028881184507,-0.11039565403055351,0.12337007511893246
19,3.1152941176470588,0.21577621966225422,0.4471796504216192,-0.10045472576641659,0.10239135078920733
20,3.0047058823529413,0.3145076396881838,0.5365424577662405,-0.43759700730938245,0.10365625881600311
21,3.204705882352941,0.4672679134653368,0.4374853548210777,0.3467174206836691,0.11829433783911283
22,3.152941176470588,0.3167951010492681,0.537267171877139,-0.5192008218855326,0.11638074691397092
23,3.101176470588235,0.3150965171564336,0.35055002007188646,0.4776180229310855,0.11948779190532041
24,3.061176470588235,0.38214488984833384,0.572220585570362,-1.0814426748117738,0.11335681610301636
25,3.183529411764706,0.3843195361874829,0.3505772890692759,0.697791820904379,0.11964924830966549
26,3.1576470588235295,0.4583707781423783,0.4214559847067098,0.5322709005800169,0.11983734741326887
27,3.211764705882353,0.398382444405962,0.5775410144618296,-0.6050919368292935,0.11687556539533768
28,3.0894117647058823,0.3192359692458041,0.42944258103852373,0.17618621267406218,0.10183887432866644
29,3.103529411764706,0.3651810542637075,0.3269760188485858,0.6642790227868904,0.10840716420889152
30,2.409411764705882,0.25735288841090953,0.6719127211428083,-0.8320038625657895,0.09156815574675223
31,2.8823529411764706,0.2221712347717547,0.6886953798064301,-0.5217150219854214,0.09240846153917948
32,2.5670588235294116,0.33566815262331146,0.6164618569699069,0.2834867956166018,0.10196963260264695
33,3.1341176470588237,0.3521973156412365,0.6564792040628763,0.1815021801385751,0.10449338694187381
34,3.152941176470588,0.35440210372208186,0.6022581684867536,0.42501487198698484,0.10848263914159932
35,3.0494117647058823,0.3519676136135796,0.58641603913922,0.9267616368166027,0.09904153319147493
36,2.6705882352941175,0.2982647819427686,0.6034245981236905,0.6456119346220138,0.0945887928795229
37,2.88,0.3123589032751857,0.5909965962872678,0.5640572785498295,0.10405302024219608
38,2.776470588235294,0.2069729753883116,0.6976135061919051,-0.31596949848451655,0.07575584497050983
39,3.061176470588235,0.32245512243994723,0.6216513219102052,-0.18472916622504265,0.10416521233037905
40,3.228235294117647,0.2886181969121167,0.6723381033633096,-0.09039410729080179,0.09877196309611765
41,3.2188235294117646,0.21342822709262477,0.6762884986052503,-0.29708913221759886,0.0910045677061294
42,3.2376470588235295,0.29282188655764535,0.681080228722524,-0.17029022408762745,0.09897992664853107
43,3.211764705882353,0.31771440758634517,0.6202355291566737,-0.34973700328479873,0.10085067663552509
44,3.1788235294117646,0.4111615401536042,0.6567564932013025,0.21139649368097932,0.1113411014932946
45,3.36,0.23215493167837023,0.683942014345452,-0.29440249347530256,0.08749140571694267
46,3.2729411764705882,0.3879688896557587,0.6296236405221054,0.6045946859249419,0.11273907349882209
47,3.4047058823529412,0.3541444312401072,0.656454335995893,0.5920716986098069,0.09644219629497736
48,3.2541176470588233,0.48291696286013747,0.6104859583494686,0.5994617397288237,0.12038890910374836
