,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
149,4.885,0.001612335122968034,0.5274975672876527,-1.2212453270876722e-17,0.04710487711823884,0.7020611984467833,0.0016123351229680343,0.007732999383208138,bas1,sub-A00066396
150,5.755,0.0015906355178102471,0.5219206894187405,4.890532423473815e-16,0.0477443621824015,0.7123589415787881,0.0015906355178102456,0.00773663273075372,bas1,sub-A00066572
151,5.005,0.001534069291707993,0.523090422739675,0.0,0.047712332749755657,0.7057519508189267,0.001534069291707994,0.007727848164188186,bas1,sub-A00066573
152,4.915,0.0016620310254972835,0.537045417789263,3.4083846855992304e-16,0.04691264542513304,0.6846357783707508,0.001662031025497284,0.00774423639541848,bas1,sub-A00066580
153,5.33,0.001554891458998675,0.5151400315001089,1.2212453270876723e-16,0.04659414002983238,0.7086970760530077,0.001554891458998674,0.007677458638552885,bas1,sub-A00066581
154,4.65,0.0015866502690798758,0.5197101917243022,1.121325254871408e-16,0.046824635422216127,0.6902659954477373,0.001586650269079876,0.007651939781605125,bas1,sub-A00066582
155,5.04,0.0015319951201001672,0.5163180789020337,-1.809663530139005e-16,0.046316494203226595,0.6933931812111825,0.0015319951201001678,0.007616610928949499,bas1,sub-A00066584
156,4.995,0.0015891946103292762,0.5114852789928166,9.992007221626408e-18,0.046517651942075834,0.694787856215515,0.0015891946103292766,0.007675108305836599,bas1,sub-A00066589
157,5.77,0.0016319680403071993,0.5282523287507306,9.825473767932635e-17,0.04663291680371159,0.7059238080088569,0.0016319680403071993,0.007711390106864798,bas1,sub-A00066698
158,5.365,0.0017347130660659196,0.5444950449987056,4.4408920985006264e-17,0.04774824445523398,0.6815136016016476,0.0017347130660659207,0.007858546130367608,bas1,sub-A00066860
159,5.375,0.0016756807743960195,0.5207433533132224,0.0,0.046704371926224605,0.7090158017555979,0.0016756807743960199,0.007711279795675109,bas1,sub-A00067146
160,5.385,0.0015574791692096902,0.5130529965334292,-2.4646951146678477e-16,0.04723397892923908,0.7051342029003445,0.00155747916920969,0.007682279409398542,bas1,sub-A00073303
161,5.53,0.0016475840369857917,0.5326261081478172,4.3298697960381107e-17,0.04760023062493571,0.6857838994744566,0.0016475020987802033,0.007781887984527769,bas1,sub-A00074034
162,4.905,0.0015864424728574305,0.5192416735468105,5.06816810741384e-16,0.04721089902762553,0.6975402558032603,0.0015864424728574292,0.007692093558142433,bas1,sub-A00074427
163,4.925,0.0017164010312254985,0.5294922799509572,-1.5987211554602254e-16,0.046946701027535696,0.6856950705330629,0.0017164010312254994,0.007775698703495365,bas1,sub-A00074607
164,6.465,0.0015893165289508624,0.5181437097066008,-5.162537064506978e-16,0.04724751639851497,0.700839479201008,0.0015893165289508626,0.007674151238281837,bas1,sub-A00074652
165,5.46,0.0015752677864022094,0.5183624848700173,-2.5202062658991054e-16,0.04724585425760048,0.713877197661317,0.0015752677864022098,0.007687592449841891,bas1,sub-A00074688
166,4.505,0.0016425842425765954,0.5254785399986776,-4.451994328746877e-16,0.04614666412493791,0.6901684665763199,0.0016425842425765954,0.007717123084601321,bas1,sub-A00074952
167,4.51,0.0016304580206419953,0.5262438603926772,-3.552713678800501e-16,0.046972399167290346,0.6950866542288643,0.0016304580206419942,0.007730909223086629,bas1,sub-A00074953
168,5.47,0.0015024661721288637,0.5198263585029839,2.7755575615628914e-16,0.047775832277800884,0.7088847290677218,0.0015024661721288629,0.007658325902244315,bas1,sub-A00075150
169,5.39,0.0015824176271003706,0.5173440254743461,-5.007105841059456e-16,0.04722511309667144,0.7126224643588501,0.0015824176271003706,0.007730751886669666,bas1,sub-A00075151
170,4.74,0.0016291425042981222,0.5242335441552799,5.939693181744587e-16,0.04720170651620235,0.6952721420211156,0.0016291425042981229,0.007731104779186836,bas1,sub-A00075361
171,5.315,0.00162199222638943,0.5210732939867492,1.5432100042289675e-16,0.04753548474198272,0.6952463532421037,0.0016219922263894303,0.007727906543038143,bas1,sub-A00075377
172,4.805,0.001634687304087306,0.5202422967835489,6.256106743762757e-16,0.04711335305783151,0.6949474116981585,0.0016346873040873056,0.007680353776148275,bas1,sub-A00075729
173,5.54,0.0016599124861788272,0.5262491437992657,-2.3869795029440865e-16,0.047285958821064,0.6951587201899971,0.001659912486178826,0.007744004485632924,bas1,sub-A00075732
174,5.14,0.0015549540161526472,0.5109326192496177,-7.105427357601002e-17,0.04646599923434045,0.7095548711616311,0.0015549540161526468,0.007650470120171503,bas1,sub-A00075737
175,5.405,0.001573331631707029,0.5142118164700666,-5.8508753397745745e-16,0.04665991791473521,0.7073108510624571,0.0015733316317070292,0.00760742719769848,bas1,sub-A00075738
176,4.84,0.0015632291382446939,0.5117292776033008,-8.038014698286134e-16,0.046025569616353706,0.6993137157491239,0.001563229138244695,0.007661362768633686,bas1,sub-A00075744
177,4.805,0.0015761424284617869,0.5231271652872784,4.618527782440651e-16,0.047652744976337695,0.7074987157881263,0.0015761424284617862,0.007726233309808408,bas1,sub-A00075745
178,5.12,0.0014917383380278117,0.5130323911790696,-2.831068712794149e-17,0.04703306074187773,0.704094168519017,0.0014917383380278113,0.0076700861283730696,bas1,sub-A00075746
179,5.425,0.0015491142828305089,0.5257091348425527,-2.6867397195928787e-16,0.04743747497430725,0.7123496771541007,0.0015491142828305089,0.007704809097059591,bas1,sub-A00076574
180,5.33,0.0015842136329316638,0.528481833868905,4.3853809472693685e-16,0.047487234772458226,0.7038439285476621,0.0015842136329316638,0.007738175112337929,bas1,sub-A00076595
181,5.575,0.0015690266078635534,0.5189123658948691,-2.2759572004815708e-17,0.04723210018813592,0.7073620032634478,0.001569026607863554,0.007679063516173176,bas1,sub-A00076755
182,5.04,0.0015855727848831172,0.5208802567689148,-3.61932706027801e-16,0.04672675272262212,0.7008460392973407,0.001585572784883118,0.007725557757497506,bas1,sub-A00076759
183,5.055,0.0015822415519799965,0.5309211520223689,3.325117958752344e-16,0.047414306796125204,0.6962128081243936,0.0015822415519799954,0.007720043139405473,bas1,sub-A00077199
184,4.67,0.001654760522854226,0.5196846104509302,8.232303727595536e-16,0.04623083859715585,0.6845619706055215,0.0016547605228542249,0.0076939668759559,bas1,sub-A00077201
185,4.795,0.0017046744335914197,0.5270146994886976,-3.0753177782116836e-16,0.04654129652632376,0.6853155551332529,0.0017046744335914201,0.007667359199657447,bas1,sub-A00077203
186,5.51,0.001621612068533885,0.52552135013777,-3.5138558729386205e-16,0.046793983766180665,0.702671860705709,0.001621612068533884,0.007658820490005542,bas1,sub-A00077395
187,5.255,0.0016545941337661558,0.5268904546920886,3.4361402612148597e-16,0.04738442612419588,0.6960440518945599,0.0016545941337661554,0.007712282551696188,bas1,sub-A00077412
188,5.13,0.0015645978134388493,0.5214421705001132,2.753353101070388e-16,0.04720078638519538,0.7114202956707815,0.0015645978134388497,0.0076598109599715644,bas1,sub-A00077453
189,5.54,0.0016374525914979274,0.5283912173501558,1.9539925233402755e-16,0.047110374098712396,0.6963037137230352,0.0016374525914979274,0.007752412007992952,bas1,sub-A00077574
190,4.6,0.0015281663386608397,0.5307728137568627,-3.552713678800501e-16,0.047933595449404766,0.708205254998389,0.001528166338660838,0.007715804186457276,bas1,sub-A00077577
191,4.66,0.0017591057436805667,0.5504155027459534,-1.8207657603852566e-16,0.04714669542151323,0.6746564704834793,0.0017591057436805672,0.007725902286910981,bas1,sub-A00077638
192,4.695,0.0015666493930856758,0.5245939185054265,-4.807265696626928e-16,0.047662586063565285,0.7006674872494387,0.001566649393085676,0.0077269508487552655,bas1,sub-A00077668
193,5.115,0.001573384336108285,0.5234111184068879,3.297362383136715e-16,0.046852546616627036,0.7125737290098658,0.0015733843361082852,0.007711071831499042,bas1,sub-A00077755
194,5.51,0.0016218101705055244,0.5320031343495835,8.737455203799982e-16,0.046512892058786656,0.6912258883627317,0.001621810170505524,0.00769175633851921,bas1,sub-A00079337
195,5.31,0.0016052039922434464,0.5179627008625309,4.3798298321462424e-16,0.04643050755730575,0.6922511667746203,0.001605203992243446,0.007664927388070881,bas1,sub-A00079710
196,5.01,0.0016635842030779389,0.5286324967998977,2.9198865547641616e-16,0.04658845048966713,0.6800880663467714,0.0016635842030779393,0.00773330874842179,bas1,sub-A00079818
197,4.68,0.001537712652223241,0.5301571150238777,7.982503547054876e-16,0.04796068553675478,0.7033760881744958,0.0015377126522232404,0.007748905536655976,bas1,sub-A00079931
198,5.735,0.001571380032726767,0.529258449442023,7.771561172376095e-17,0.04769329615465135,0.7056323086850894,0.001571380032726766,0.007710392586505979,bas1,sub-A00080327
199,5.735,0.0015484029344414564,0.5242940134210891,-7.810418978237976e-16,0.04626979783267021,0.6908561071237563,0.0015484029344414558,0.0076476058270706195,bas1,sub-A00080818
200,6.24,0.001629526151805689,0.5443503345264011,3.3334446314370325e-16,0.04697600408848413,0.6998055550323351,0.0016295261518056887,0.007576800769478083,bas1,sub-A00081064
201,4.6,0.0016298394789531483,0.5229004345340024,-4.246603069191224e-16,0.046624027874855395,0.692906295273091,0.0016298394789531494,0.007693270527811932,bas1,sub-A00081065
