,bids,G1_var,G2_var,G3_var,LH_Vis_1,LH_Vis_2,LH_Vis_3,LH_Vis_4,LH_Vis_5,LH_Vis_6,LH_Vis_7,LH_Vis_8,LH_Vis_9,LH_Vis_10,LH_Vis_11,LH_Vis_12,LH_Vis_13,LH_Vis_14,LH_SomMot_1,LH_SomMot_2,LH_SomMot_3,LH_SomMot_4,LH_SomMot_5,LH_SomMot_6,LH_SomMot_7,LH_SomMot_8,LH_SomMot_9,LH_SomMot_10,LH_SomMot_11,LH_SomMot_12,LH_SomMot_13,LH_SomMot_14,LH_SomMot_15,LH_SomMot_16,LH_DorsAttn_Post_1,LH_DorsAttn_Post_2,LH_DorsAttn_Post_3,LH_DorsAttn_Post_4,LH_DorsAttn_Post_5,LH_DorsAttn_Post_6,LH_DorsAttn_Post_7,LH_DorsAttn_Post_8,LH_DorsAttn_Post_9,LH_DorsAttn_Post_10,LH_DorsAttn_FEF_1,LH_DorsAttn_FEF_2,LH_DorsAttn_PrCv_1,LH_SalVentAttn_ParOper_1,LH_SalVentAttn_ParOper_2,LH_SalVentAttn_ParOper_3,LH_SalVentAttn_FrOperIns_1,LH_SalVentAttn_FrOperIns_2,LH_SalVentAttn_FrOperIns_3,LH_SalVentAttn_FrOperIns_4,LH_SalVentAttn_PFCl_1,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_3,LH_Limbic_OFC_1,LH_Limbic_OFC_2,LH_Limbic_TempPole_1,LH_Limbic_TempPole_2,LH_Limbic_TempPole_3,LH_Limbic_TempPole_4,LH_Cont_Par_1,LH_Cont_Par_2,LH_Cont_Par_3,LH_Cont_Temp_1,LH_Cont_OFC_1,LH_Cont_PFCl_1,LH_Cont_PFCl_2,LH_Cont_PFCl_3,LH_Cont_PFCl_4,LH_Cont_PFCl_5,LH_Cont_pCun_1,LH_Cont_Cing_1,LH_Cont_Cing_2,LH_Default_Temp_1,LH_Default_Temp_2,LH_Default_Temp_3,LH_Default_Temp_4,LH_Default_Temp_5,LH_Default_Par_1,LH_Default_Par_2,LH_Default_Par_3,LH_Default_Par_4,LH_Default_PFC_1,LH_Default_PFC_2,LH_Default_PFC_3,LH_Default_PFC_4,LH_Default_PFC_5,LH_Default_PFC_6,LH_Default_PFC_7,LH_Default_PFC_8,LH_Default_PFC_9,LH_Default_PFC_10,LH_Default_PFC_11,LH_Default_PFC_12,LH_Default_PFC_13,LH_Default_pCunPCC_1,LH_Default_pCunPCC_2,LH_Default_pCunPCC_3,LH_Default_pCunPCC_4,LH_Default_PHC_1,RH_Vis_1,RH_Vis_2,RH_Vis_3,RH_Vis_4,RH_Vis_5,RH_Vis_6,RH_Vis_7,RH_Vis_8,RH_Vis_9,RH_Vis_10,RH_Vis_11,RH_Vis_12,RH_Vis_13,RH_Vis_14,RH_Vis_15,RH_SomMot_1,RH_SomMot_2,RH_SomMot_3,RH_SomMot_4,RH_SomMot_5,RH_SomMot_6,RH_SomMot_7,RH_SomMot_8,RH_SomMot_9,RH_SomMot_10,RH_SomMot_11,RH_SomMot_12,RH_SomMot_13,RH_SomMot_14,RH_SomMot_15,RH_SomMot_16,RH_SomMot_17,RH_SomMot_18,RH_SomMot_19,RH_DorsAttn_Post_1,RH_DorsAttn_Post_2,RH_DorsAttn_Post_3,RH_DorsAttn_Post_4,RH_DorsAttn_Post_5,RH_DorsAttn_Post_6,RH_DorsAttn_Post_7,RH_DorsAttn_Post_8,RH_DorsAttn_Post_9,RH_DorsAttn_Post_10,RH_DorsAttn_FEF_1,RH_DorsAttn_FEF_2,RH_DorsAttn_PrCv_1,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_TempOccPar_3,RH_SalVentAttn_PrC_1,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_FrOperIns_2,RH_SalVentAttn_FrOperIns_3,RH_SalVentAttn_FrOperIns_4,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_2,RH_SalVentAttn_Med_3,RH_Limbic_OFC_1,RH_Limbic_OFC_2,RH_Limbic_OFC_3,RH_Limbic_TempPole_1,RH_Limbic_TempPole_2,RH_Limbic_TempPole_3,RH_Cont_Par_1,RH_Cont_Par_2,RH_Cont_Par_3,RH_Cont_Temp_1,RH_Cont_PFCv_1,RH_Cont_PFCl_1,RH_Cont_PFCl_2,RH_Cont_PFCl_3,RH_Cont_PFCl_4,RH_Cont_PFCl_5,RH_Cont_PFCl_6,RH_Cont_PFCl_7,RH_Cont_pCun_1,RH_Cont_Cing_1,RH_Cont_Cing_2,RH_Cont_PFCmp_1,RH_Cont_PFCmp_2,RH_Default_Par_1,RH_Default_Par_2,RH_Default_Par_3,RH_Default_Temp_1,RH_Default_Temp_2,RH_Default_Temp_3,RH_Default_Temp_4,RH_Default_Temp_5,RH_Default_PFCv_1,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_3,RH_Default_PFCdPFCm_4,RH_Default_PFCdPFCm_5,RH_Default_PFCdPFCm_6,RH_Default_PFCdPFCm_7,RH_Default_pCunPCC_1,RH_Default_pCunPCC_2,RH_Default_pCunPCC_3,global_manifold_eccentricity,scan_age,Sex,meanfwd,scannerID,timepoint,Referred,ID,Age_at_test(months),Age_at_test(years),Matrix_T,Phab_Alit,Phab_Ran,Digit_Recall,Dot_Matrix,Backward_Digit,conners_inattention_t,conners_hyperactivity_impulsivity_t,conners_learning_problems_t,conners_executive_function_t,conners_aggression_t,conners_peer_relations_t,sex,id
1,sub-002,0.367481378573405,0.324886766864223,0.307631854562371,0.0535023536981424,0.0637893808130542,0.0636563770299255,0.0491020097549632,0.0616135631162979,0.0373443244803509,0.0654052418449618,0.0531968246085392,0.0633176311315848,0.0602853143627669,0.0606929427523433,0.0505077495212423,0.0634453890503121,0.0586379177263501,0.0458769966617991,0.0520884821709323,0.0545202444804787,0.0547230808815972,0.0489125601799297,0.0599750909496481,0.0545040399415399,0.0452213434593106,0.0596521826729747,0.0559549507318677,0.0519897153488357,0.0482114018680992,0.0495995064975665,0.0350813706827752,0.0573825131406556,0.029554444034957,0.0612738213076338,0.0566863871528132,0.0413742335862736,0.05755785584142,0.0509243662081679,0.0381598237773617,0.0482460797374788,0.0371039013273547,0.0577547858817789,0.0512748963654728,0.0439620532403602,0.0344507547355029,0.0389031068865993,0.0577611289931335,0.0579809755192008,0.0475165122828268,0.0440962053277116,0.0525524391821152,0.0459519569961572,0.0422329443968404,0.0527860072477983,0.0439681037664751,0.0594193444077338,0.0288252762048559,0.0609715001947949,0.0638643512698391,0.0411429545590163,0.0544912047241505,0.0312677213079432,0.0299006376163388,0.0414035157180373,0.0429555229233578,0.051638586703677,0.0595365349337857,0.0661902855129066,0.0649664891069372,0.0571878404236171,0.059942086542095,0.0492429714407784,0.041079772701876,0.0587081320899088,0.0709746572095635,0.045968522951904,0.0484065156337233,0.0552448026450806,0.0525711603049125,0.0635646044525482,0.0577162191125156,0.0480500310832588,0.0432153607174355,0.0578416337453838,0.0504180530243887,0.0670663389384254,0.0393054070904345,0.0624299668992344,0.0640975589498201,0.0615779244233773,0.0493110891920708,0.0561188643889894,0.0480183267528587,0.0509995803495605,0.038136575595729,0.0485455194551261,0.0476789128608118,0.0401525852437078,0.0560184992406498,0.0609628357962151,0.0556615895440312,0.0602667239419993,0.0511955096705084,0.054239142734907,0.0574885130205314,0.0652375815969074,0.0591123691939293,0.0556955244869642,0.0719626841470871,0.0598323973732583,0.068887136463223,0.0653865646419117,0.0579678427490603,0.0538246603790459,0.0741499351481255,0.0714379570337589,0.0657681422583106,0.0425946189554791,0.0495760948188939,0.0664710579252753,0.057015683104558,0.0616851159150113,0.0459193344049685,0.053168406163949,0.0567153374875528,0.0437285660568276,0.0599169484086746,0.0559062401639495,0.0389803266792224,0.0608808531638778,0.03985388186957,0.0569059069691964,0.0649120213246177,0.0430169053188971,0.0490536599089587,0.0540512137358455,0.0490359623743137,0.0574368800861835,0.0562610827901142,0.0528035219909329,0.0501243335832208,0.0567487272660257,0.0407202658598169,0.0434851007805683,0.0349402581002619,0.0469356964511624,0.04730267990314,0.0403901722468305,0.0371581075890097,0.0440945959395422,0.0654588772580572,0.0555899067396751,0.0602946359957404,0.0388588386654393,0.0360750279772684,0.0425071636712994,0.0459261125685182,0.0369044065487484,0.0416030838230263,0.0530269155062947,0.0398482867765148,0.0615877345561172,0.0658626217053486,0.0646399648577482,0.0398265618979884,0.0525484887561521,0.0306007461417358,0.0488039282574388,0.0464893950393325,0.0348703684502019,0.0610876950219328,0.0536014658025696,0.0714774654892543,0.0591470701863658,0.0612758355834662,0.048034779292417,0.0616550165727188,0.0501058106711727,0.0454404562989203,0.0516444526855803,0.0566325009239971,0.0509963963806132,0.0480207519237768,0.049185863301539,0.0469495199933107,0.0608026109582737,0.0445309299050228,0.0434853458239616,0.05535968855278,0.0510854543134595,0.0568893088568132,0.0606693432839529,0.0524665078846526,0.0536959813284673,0.0438045085391144,0.0404622466961772,0.0601769351992832,0.0545043009487826,0.0438656557236007,0.0446027108601653,0.0551796599073029,0.0494410063160875,0.0492359167336679,0.0521006482333275,10.75,0,0.43891764,0,baseline,1,44,125,10.4166666666667,6,9,75,27,16,15,89,90,90,87,53,90,M,44
2,sub-003,0.362825926175186,0.328566356307225,0.308607717517588,0.0534297621768252,0.0590428087764796,0.0562411512198962,0.0443126967313098,0.0588194069405045,0.0527417803060554,0.0630148017189026,0.0526089647200325,0.0604732232434892,0.065545919077465,0.0614864225614824,0.0491114368363516,0.0682614957632637,0.0706762032924176,0.0442667735021495,0.0592404203502084,0.0480735629810538,0.0495510784095953,0.0441658131043376,0.0541402418788662,0.0594037833832555,0.0461806949336705,0.0533256588541529,0.0471608161695605,0.0581105478913548,0.0610722994580619,0.0448598011333673,0.0449534496585714,0.0441498178572892,0.0384052157190743,0.0562164126436005,0.0575777378264041,0.0486813765198432,0.0638726139785996,0.059602285495089,0.0390808256962872,0.0432908593745185,0.0376038782930456,0.0397065574790231,0.0363271603541358,0.0480786316528935,0.0386904100481877,0.0412694589147966,0.0612615675513599,0.056526665864967,0.0430257768860177,0.0391427520732128,0.0504777177764043,0.0376124087857366,0.0429635815581777,0.0552479490237429,0.044220156149313,0.0498122284716374,0.033088661212187,0.0714809773011753,0.0669331315837393,0.0335670463626123,0.0446160830028077,0.023015611225196,0.0220198671588002,0.0413708681801691,0.040064387032497,0.0570426735413521,0.0656674933066081,0.0634421436591327,0.0703486618941741,0.0578244788469642,0.0569614232480962,0.0463499386643836,0.0431341141229844,0.0553513807230702,0.051365209462301,0.0409876169447175,0.0497008208960838,0.0530333996264824,0.060229459048072,0.070605426128407,0.0735435385727745,0.0613837171916229,0.0406005194547951,0.057137736055652,0.0471096318557704,0.0725768173932143,0.0458057162768209,0.0609987880810695,0.067811029571924,0.0603170033751937,0.047801535424969,0.055647610799663,0.0461221155842908,0.0477699053566625,0.036272767722987,0.0466123562339415,0.041850905006865,0.0277682794121548,0.0611959106911725,0.0531008928872423,0.0491629886841706,0.049193000366598,0.0373827974374623,0.0490623980069307,0.0489484852203014,0.0623011832937551,0.0603279654801672,0.0505568453520654,0.0585201848946287,0.0609612784528524,0.058603345345379,0.0717328448485851,0.0699805607485683,0.0600447631548374,0.0750407047869801,0.0703717633332442,0.0787795200199459,0.0644582731799924,0.0580140567690725,0.0629268929123208,0.0394372111582108,0.0544154312686659,0.0427685800179363,0.0340411365313945,0.0626566381409712,0.0293314821443564,0.0586950312434746,0.0578864422131351,0.0247021236211785,0.0581615565007646,0.0367402887144165,0.0634831203508091,0.061616814948785,0.045088137371018,0.0320007081035261,0.0375740650339648,0.0347501191891983,0.0559569702235273,0.0513218659672569,0.0593663849262554,0.0576022585711637,0.060012178608751,0.0326985547052306,0.0588153736623426,0.0402901046265913,0.0293532704474977,0.0327327008943196,0.0482238465279716,0.0414565685509551,0.0453931529747272,0.0743522352358443,0.0735368337041337,0.0479523935255901,0.0451655649153117,0.040038281397186,0.0602412586862293,0.0417373020896452,0.0381046101186013,0.0302881579889502,0.031553822717916,0.0314884901470916,0.0635122303123864,0.0700274612194959,0.067644776685161,0.0369230140396846,0.0461659882590005,0.0358234736980814,0.0397251977171507,0.0405541268861749,0.0420153063387458,0.0664326781772002,0.0534925196741573,0.0710778027760671,0.0600225421937788,0.0588207596161791,0.050024553704421,0.0609093704843408,0.0507680574871316,0.0500512834476228,0.0584990187132082,0.0330457024995429,0.0298884594876155,0.0335452425806079,0.0426357656089726,0.0458186552523603,0.0663824633919303,0.0324167813232573,0.0529513099232103,0.0626666920857921,0.067818696818065,0.076787864536161,0.0787163503924626,0.0558830996873923,0.0500000308297889,0.0479975379032291,0.0236527985730792,0.0569848801421738,0.0525437479916647,0.0520704523146446,0.0424689798511277,0.057959030700454,0.0349234607416612,0.0277055652604651,0.0510874868028262,9.333333333,0,0.316376991,0,baseline,1,10,103,8.58333333333333,12,7,82,23,20,12,44,47,56,51,52,68,M,10
3,sub-004,0.357493310620703,0.339151948201497,0.3033547411778,0.056791899319307,0.0684081229597938,0.058567674239522,0.058795637927219,0.0578697018450096,0.0512131979346303,0.065412944995576,0.0530971398128284,0.0617376477430636,0.0661740209497651,0.0576995292988004,0.052872381451622,0.0642339776240955,0.0521179793685191,0.0269137102877678,0.0411356374733126,0.045045288735767,0.055921255208128,0.0394881199894315,0.0553164690527881,0.0528806812602913,0.0562137770529244,0.0586309109317034,0.0599495546596202,0.0433955364510866,0.0563751321561702,0.0513244088523618,0.0358773205242005,0.0500787784337079,0.0333633808441041,0.0544170933058209,0.0593688190051824,0.030040990843919,0.0600222483563491,0.0489296088201113,0.0412618581824587,0.0348221876705087,0.0355776051599049,0.0556600376791093,0.0443178401275067,0.037852394897096,0.0344134354044522,0.0360387442430008,0.0488684284068503,0.0545585639375002,0.0480979576355386,0.0386886733492725,0.0468509511100137,0.0315000037697825,0.0394314510755649,0.0661235757934512,0.0501471734355628,0.0639562137964307,0.0412876384388879,0.053772111112353,0.0603468224260166,0.0392385623983477,0.0500197472808314,0.0254471682670578,0.0199392567610058,0.0498055845859607,0.0402096486967572,0.0614154210310994,0.0552260144675255,0.0623904462054408,0.0747570311444951,0.0640140781779821,0.0658760790718436,0.0446821336903631,0.0383604423884029,0.0636710902230837,0.0678856637817093,0.0459659118643064,0.0421139844268587,0.0474376717147038,0.040664038675786,0.0565329405044617,0.061712256955204,0.0554980699507143,0.0410016556958613,0.051969557124034,0.0550168526795941,0.0508869256763465,0.0436876035474903,0.054919211734808,0.0721156896108845,0.0601897451757127,0.0485299713576252,0.0585268840689059,0.0441181892341664,0.055823190588551,0.03554124548936,0.0480548155591155,0.0523302515063588,0.0408040508282063,0.0636512102434144,0.0683461297085559,0.0595502557518946,0.0637900588582672,0.0478943007810387,0.0576504558227852,0.0605698987845552,0.0664316132672121,0.0606951200651164,0.057736490300325,0.0720069221564506,0.0609825869048674,0.062982330992793,0.0707899633709625,0.060085159065114,0.0554745060288139,0.0689450078801439,0.0624768247483938,0.0640847954938114,0.0362777388202195,0.0436907663900223,0.056614517922332,0.0455499607920436,0.0558245675507084,0.0509042340729152,0.0565069842834989,0.0559547054476414,0.0434465097358885,0.0576760926169248,0.0539791248553327,0.0408114217822203,0.0552723030986511,0.0333124091241171,0.0500678146023598,0.0592760112680139,0.0389636446506114,0.0500768107479237,0.0587137714487505,0.042575589654092,0.0564157330336517,0.0569368540871664,0.0569643581487631,0.0556243787503161,0.0564315961601086,0.0421128509472064,0.0384151754088628,0.0356039195558108,0.0488940811368456,0.0432859099904565,0.0374009498482779,0.04199336040366,0.0453326841560293,0.0647066355407819,0.0610147398810456,0.0560854649353378,0.0398163461510959,0.027904034200672,0.0430912196519375,0.0520234988871058,0.0400266480991271,0.0396964923578959,0.0533784263243192,0.0316030373189669,0.0575362595322893,0.0680361125458565,0.0676154801054469,0.0440940373287801,0.0563303618016772,0.0438768338917633,0.0341308419748016,0.0435332552743933,0.0362572105108167,0.0507004451672083,0.0606660715372794,0.0722642501641768,0.0663730615720542,0.0629538845106112,0.051549308653435,0.0708325514146382,0.0632151901980917,0.0443634893866134,0.0481493067035776,0.0529885827492598,0.0354684807000746,0.0338762002661986,0.0406257050931118,0.0477340715600704,0.0643165470553925,0.0445093757307693,0.0454493232142603,0.0535585763530834,0.0517771380026856,0.0534966321594401,0.063844672646614,0.0691923136154193,0.0474453613784512,0.0388373404732705,0.0187771614021792,0.0588156426877167,0.0557444822008625,0.0538741135052022,0.0461111203976355,0.0538161503134443,0.0557231154198758,0.0535810049537781,0.0513303569786163,11.91666667,0,0.325777457,0,baseline,1,11,134,11.1666666666667,11,10,79,18,18,12,69,74,88,71,44,89,M,11
4,sub-005,0.363883095606903,0.329634885556907,0.30648201883619,0.0629388466541297,0.0664646081394055,0.0545632361359482,0.0625152210010426,0.0591111418185554,0.044933730383589,0.0719693810251606,0.0542446114421606,0.0596908451936598,0.0727923374743951,0.0585059391294694,0.0429872704570849,0.0729197356127654,0.0685730007979508,0.0463290150344323,0.0584937835221891,0.0510431469441455,0.0460424915463252,0.0433179177044245,0.0512502195567165,0.0532688049837282,0.0495166164992492,0.0586567604436986,0.0531083725498646,0.0481665671013752,0.0539679026795667,0.0503801022028878,0.0388591710739362,0.0521193600957938,0.0384250105678527,0.0484838379468717,0.0600550980580463,0.046773139007834,0.0512979449956952,0.0412717390063696,0.0477102271372971,0.0436164693441783,0.042569505042321,0.053988770701001,0.0507184638139839,0.0440112722780449,0.0414700876482287,0.0439158507733425,0.0589014289456504,0.0553657133570067,0.0465504795052568,0.0411840891334052,0.0540158977170655,0.0340227351270213,0.0411972243753849,0.0591878406000925,0.0454013949217965,0.0578157617339929,0.0395098522644653,0.0649495207993773,0.0608229395111419,0.0368379805441566,0.048681083502662,0.0298837195784539,0.0167789703304808,0.0491805593134691,0.0417141410379882,0.05477223645112,0.0501041782029067,0.0671598432563912,0.0699648553254107,0.0643219120343856,0.0638705719423961,0.0470259613907472,0.0411263884499652,0.0583113106243012,0.056424533247598,0.0486400659335659,0.0457059324712589,0.0519737141339298,0.0534759741059603,0.0624320371234389,0.0664761726288133,0.0577301622726039,0.0492237593126802,0.0636861792697954,0.0500781379496507,0.075904205388127,0.0308820079204843,0.0669182345619966,0.0630659559712033,0.0628462090262155,0.0349519589271733,0.045042012894673,0.0387406225079118,0.0520839139540415,0.0359412341138316,0.0501365464636199,0.0486017758729348,0.0389296849191466,0.0612315228412,0.057740700204211,0.0544087560851266,0.054143590130976,0.043132926270482,0.0480701916297347,0.0561737745672325,0.0626245538722772,0.075412744897237,0.049614739328633,0.0755445781052968,0.0703185625522097,0.0618190112822051,0.0800078661173458,0.0649169419962431,0.0529270049490537,0.0740941104100567,0.076117063639296,0.0810072873365533,0.0544536140313656,0.05034768958038,0.0631689306064182,0.0449530342040361,0.0516895756178257,0.0366176818518224,0.0460458861417226,0.0512595513534376,0.0451330323377797,0.0555002244133231,0.0562180650808866,0.0505702218194661,0.0595520599733997,0.0393288542966576,0.0571304573061064,0.0582923149433796,0.0515373586685317,0.04880695491489,0.0557034057123062,0.0415134699981628,0.0515315164589186,0.052741889679899,0.0520468937345215,0.0553918263768364,0.0494864575266999,0.0360093951161349,0.0501804616967648,0.0357678636097723,0.0378578542363229,0.0427519476029838,0.04571859845804,0.0444824022827798,0.0413254201310549,0.0518862480515382,0.0679505223171499,0.0575989449445393,0.0429711064468001,0.0331019871191759,0.052092301749026,0.0408647676458096,0.0364698592416191,0.0498239921841466,0.0480618212134769,0.0451095165452307,0.0590706279727633,0.067547290525585,0.0650345856139584,0.033769156216068,0.0451697728539069,0.0434178488437046,0.0523936717613004,0.0512263777108981,0.0344337573239852,0.052675357887328,0.0522939052430114,0.073281282904317,0.0655770980390182,0.0565395300195482,0.0543374357186765,0.0621285311848265,0.0554816988515313,0.0488632557129487,0.0557658323308265,0.0465812316814007,0.04833989806102,0.048017679111848,0.0529399800347022,0.0465896699642858,0.0594112883613735,0.0432321546382426,0.0474274649106548,0.052642213788709,0.0588340111988769,0.0462819210695847,0.0603060553645267,0.0602183109763096,0.0439678011383575,0.0445497108056929,0.0300226150738505,0.0589661641503649,0.0561460424685774,0.0499070842259732,0.0447106928429165,0.0515545368876928,0.0431321987435215,0.0397082365678197,0.0520521652834444,13.91666667,1,0.176707034,0,baseline,1,51,163,13.5833333333333,21,10,86,34,30,17,89,64,70,90,45,90,F,51
5,sub-006,0.363412492717389,0.328306953313395,0.308280553969216,0.0541547377452712,0.0659649599933508,0.0576570703421274,0.059449292977899,0.0547994989437969,0.0451610174311093,0.0636906723034049,0.0526603653330645,0.0572138029359267,0.0642100103503079,0.0565752704428723,0.0514192513692346,0.0680877172764701,0.0565640883678445,0.0496510953446704,0.0524486404981578,0.0450164107734477,0.0456380317287522,0.0341198689363507,0.0540828355742969,0.0587009762361635,0.0377452484670203,0.0711260072363781,0.0647950114357617,0.0541008604765103,0.0631669765891725,0.0525686120944448,0.0363630161101601,0.0436451149791284,0.0388405545913056,0.054549310061326,0.0589154565724432,0.0411907088795224,0.0595899032639348,0.0505175817443046,0.0531391405388568,0.0474254143587809,0.0458227386830807,0.0470568356415079,0.0421766919136983,0.0459967401399172,0.0401538864204388,0.0479081075006974,0.0574730238824078,0.0559109541193952,0.0475876923237743,0.0457377800733793,0.0530391098134719,0.0377261567933178,0.0457783114695046,0.0549112384162256,0.0379323827923553,0.0488702617454219,0.0344993747390849,0.0574927744682175,0.054601618373813,0.0426075571814924,0.0491646636670122,0.0281953093928316,0.0277020822630176,0.0531966022258748,0.0498380404377186,0.0601982853205625,0.0563050729103874,0.0542357258733828,0.0576095243887599,0.0549250859325352,0.0580963782699881,0.0547132295817173,0.0472187274378475,0.0568187706555299,0.05268617157784,0.0432335089376469,0.049044996257072,0.0515367411903404,0.0557946398485845,0.0601430380824075,0.0653263259995744,0.0483482789368087,0.0431492481778082,0.0622165456930731,0.054636712502331,0.0681989083365439,0.039659546212794,0.0560176000155523,0.0639952796205486,0.0617836015525256,0.039021675656404,0.0487531653100774,0.0418677631310889,0.0502482285486272,0.0375072872291332,0.0517913382620427,0.0442059930911275,0.0422214742976525,0.0603784738850795,0.0581681683549844,0.0501743491477388,0.0534220520521446,0.0438188649852599,0.0502630498115407,0.0520579071015718,0.0688464069567031,0.0644371187038225,0.0576672539475419,0.0655238446266384,0.0531668476483557,0.0651817187760551,0.077465020031482,0.0669714126969172,0.0613240349290157,0.0790268456137392,0.0718561136981284,0.0756808660722038,0.0507295475388897,0.0581348780223999,0.0713049612046944,0.0419485548785897,0.0528126728429684,0.0331761301599064,0.0409736208822921,0.0581723879756217,0.0208276454691126,0.0652206936965976,0.0677450417536034,0.0325265886925458,0.0675312138081203,0.0480954043233922,0.0710204826883007,0.0660771782213203,0.049521051809675,0.0395356515751979,0.0431448469004714,0.0525024437665722,0.054357989252229,0.0507793120732766,0.0518228741934129,0.0587536724312023,0.0533871037709928,0.0372543406153173,0.0520273933990407,0.0419184978113095,0.0317552308896033,0.0387476776106504,0.049587749455995,0.0418731329684012,0.0499767529373578,0.0547708024596421,0.0678077955990533,0.0600982262597316,0.0480060688126743,0.0410817193524015,0.0588218765108324,0.043259916595687,0.0386671873254359,0.0379412471515153,0.034042652439238,0.0366154858074155,0.0536254470661681,0.0607262175481839,0.056057198935151,0.037554316630916,0.0479282363285094,0.0408301445519731,0.0471506772239997,0.0442670805611707,0.0348392402384844,0.0593644412217121,0.0502164876287783,0.0609230516115168,0.0585707353239303,0.0595375760518324,0.0563393288658354,0.0594468683622221,0.0439317650338543,0.0498579495009333,0.0422736805036866,0.0334674780983371,0.0332969451509932,0.0426452313647435,0.0476122938087651,0.0467122498069335,0.0502497478256089,0.0411303252961866,0.0486357731429852,0.0576622971734849,0.0635243713270242,0.0558183641515805,0.0626901021944375,0.06114989918693,0.0452630314674718,0.0483813852106273,0.026052435843965,0.0562939464841509,0.0560503247600898,0.0568781618442614,0.0496353873534194,0.0451433053430211,0.0361440945951341,0.0326409209409714,0.0512906895107557,15,1,0.214764237,0,baseline,1,86,178,14.8333333333333,13,9,104,30,26,16,90,52,88,84,90,73,F,86
