,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Mean.Manifold.Eccentricity
0,2.101973684210526,0.5706792993344005,0.3616063279314258,0.29468425420925165,0.135441502839838
1,2.0822368421052633,0.694347414914221,0.3543699593666045,0.5639653423827182,0.13481116662668308
2,2.2598684210526314,0.41491374331755376,0.5791910268853918,-0.9452528408915842,0.11372779355694031
3,2.1052631578947367,0.6443587219065318,0.29588483619122863,0.7412859194922767,0.14160215952063415
4,2.3190789473684212,0.19175866687215626,0.5812416283999469,-0.9853586048168012,0.09999872539241848
5,2.0197368421052633,0.4048792769855756,0.45006185257804926,-0.22437264864617903,0.12515080505888276
6,1.9835526315789473,0.537779311681636,0.3885248047848584,0.3132807948418326,0.13021792120527353
7,2.6414473684210527,0.4096282691145838,0.6470115705502554,-1.4760480418904276,0.09812736676547595
8,2.026315789473684,0.3818931921535051,0.4164390254813858,0.0029379803919653605,0.12883589177678365
9,2.0559210526315788,0.6500939168882469,0.313475035261901,0.7726714317211985,0.13715235822692043
10,2.1776315789473686,0.5719528505970781,0.4522065278220296,0.020994163704081685,0.13040569534689062
11,2.0657894736842106,0.5560308017215995,0.4832189302080869,-0.20221969950717866,0.12840834492549114
12,2.0592105263157894,0.7816492967620394,0.31578103547271147,0.8963655678489416,0.14149743229983933
13,2.2072368421052633,0.733960614278165,0.366137680099275,0.5801638592252839,0.13760486218675178
14,2.973684210526316,0.4668783589161395,0.6257478362071295,-1.0059312804709057,0.11702312884645452
15,2.8947368421052633,0.5543875331308148,0.5620990906717463,-0.05465304111381363,0.11805880674343659
16,2.799342105263158,0.5663573281224246,0.4473756925442595,0.5207573861098238,0.12661689475963098
17,2.8815789473684212,0.631998739277822,0.5100951066828842,0.21078126685775112,0.12716744983892858
18,2.8421052631578947,0.5185267081198175,0.5334389684936164,-0.08214472734106323,0.1309385630008936
19,2.8552631578947367,0.17730793499750333,0.4494841076507779,-0.07623600826269074,0.10807843676677764
20,2.7302631578947367,0.4091345401596128,0.5734336032421886,-0.3650059114529293,0.10477885739593908
21,3.039473684210526,0.6624307247190916,0.5035475025718241,0.24497670740013905,0.11874600211378125
22,3.0296052631578947,0.32364039466067956,0.5477509123029838,-0.43242844256704854,0.11538204585829166
23,2.9473684210526314,0.3846910924295944,0.3981460983281054,0.5483353882579356,0.11808739344646585
24,3.036184210526316,0.4661316653763025,0.5809707876544967,-1.0823826105799854,0.11358508783085505
25,2.9177631578947367,0.4758098237177874,0.40167599253898156,0.7788262784202895,0.11685775422350915
26,3.039473684210526,0.5030658588646796,0.46480456285849836,0.41758382198369043,0.11370749442109561
27,3.1578947368421053,0.4767176552071199,0.596312977127106,-0.6902328229229184,0.11528407930106961
28,2.9901315789473686,0.4272652616237213,0.50564132564896,0.1794647324167183,0.09968771012801854
29,2.963815789473684,0.3753302282472247,0.3770559597720178,0.6760030188868633,0.10824670627701152
30,2.4177631578947367,0.37251290873825343,0.6952815316877752,-0.6758778929453365,0.09635986198974685
31,2.888157894736842,0.28763212026251894,0.6722693563839218,-0.26821384073507304,0.10187389917885123
32,2.5197368421052633,0.5018005129266502,0.6035018098124411,0.3374701874239252,0.11571789242825772
33,3.0296052631578947,0.3852420279618156,0.6559763786313869,0.08018063381057823,0.1118929278990285
34,3.0625,0.42007324001236285,0.6069359294032332,0.298475202750263,0.11215205433179813
35,2.888157894736842,0.5228961204539871,0.5857730155708119,0.9988363907261976,0.1107884797072815
36,2.648026315789474,0.4675099777894881,0.5996915953134581,0.7474884791425855,0.10931263777121351
37,2.5427631578947367,0.4419439278642973,0.5894447269568933,0.6654884094373921,0.11103108687062997
38,2.825657894736842,0.385967928721424,0.7038146384877836,-0.22875691112575733,0.08430413395297691
39,2.914473684210526,0.29032206511630276,0.6102443753700129,-0.3079851572924174,0.10658048576995154
40,3.2072368421052633,0.5377846968756606,0.6976454754153474,-0.08258856271868306,0.09736750208406707
