"","Estimate/EDF","t/F","FDR-corrected p-value"
"sexM",0.0324212560540875,3.94042836882286,0.00326400781216663
"meanfwd",0.0213333994086777,1.63855572497876,0.323363489691289
"ti(Factor1)",1.00000109165139,5.54320562837335,0.169792396515788
"ti(scan_age,Factor1)",1.0000006697338,0.906791322285504,0.519688263272834
"ti(Factor2)",1.00000088347908,1.59605209513115,0.454985282557818
"ti(scan_age,Factor2)",4.09774607070241,1.03616312927219,0.519688263272834
"ti(Factor3)",1.98808550648613,2.30057307494257,0.323363489691289
"ti(scan_age,Factor3)",1.00000203571183,1.81473378842225,0.454985282557818
"ti(scan_age)",1.00000016955038,4.69508183709951,0.180715322999636
