"","Estimate/EDF","t/F","FDR-corrected p-value"
"sexM",0.0122279409945383,1.44531056184809,0.418040636382898
"meanfwd",0.0169672385805431,1.2798193958249,0.454985282557818
"ti(Factor1)",2.20803988538214,2.93393540505061,0.180715322999636
"ti(scan_age,Factor1)",1.00000378815447,2.9910116928198,0.28878064652103
"ti(Factor2)",1.00000014265848,0.0144474950954923,0.941933018727714
"ti(scan_age,Factor2)",1.34776173839617,0.153552888760175,0.792848174941736
"ti(Factor3)",1.70912809936349,2.84932087186737,0.442653756970918
"ti(scan_age,Factor3)",1.00000014572724,0.442270833730727,0.628481644112298
"ti(scan_age)",1.00000005554575,5.12143831740538,0.172645488463159
