"","Estimate/EDF","t/F","FDR-corrected p-value"
"sexM",0.0170417161776172,2.83113153086768,0.0574765448255792
"meanfwd",0.0218226276028009,2.2996472243019,0.172645488463159
"ti(Factor1)",2.09726509482414,0.644806358812198,0.519688263272834
"ti(scan_age,Factor1)",1.86239928673783,3.66611918853374,0.274866066001984
"ti(Factor2)",0.999999487965874,0.363954031152436,0.666964655717473
"ti(scan_age,Factor2)",1.15524356966854,0.029269201983918,0.937069673478771
"ti(Factor3)",1.64517366812889,2.07414072978213,0.50133088328316
"ti(scan_age,Factor3)",0.999999265719777,0.00126782327521973,0.971607982195937
"ti(scan_age)",1.00000004635689,0.871927295344316,0.519688263272834
