"","Estimate/EDF","t/F","FDR-corrected p-value"
"sexM",0.006955177417121,1.10762552951987,0.429530692672901
"meanfwd",0.104215549551481,10.493327629521,3.31249946435484e-23
"ti(Factor1)",2.82421241739667,28.5217539331814,0
"ti(scan_age,Factor1)",0.999998194730154,0.472850699298169,0.993
"ti(Factor2)",2.52088896040639,14.3428968224331,3.9755987288892e-06
"ti(scan_age,Factor2)",0.99999999614331,0.0233938476953089,0.992
"ti(Factor3)",2.31102104780997,7.2120224649817,0.00187661500619818
"ti(scan_age,Factor3)",1.48919067292125,3.23040645725832,0.613714285714286
"ti(scan_age)",1.00000003336539,0.108933423370855,0.766106308550646
