"","Estimate/EDF","t/F","FDR-corrected p-value"
"sexM",0.0133991007695728,1.81368674309799,0.170942454144456
"meanfwd",0.00503154036366572,0.389381597052128,0.697127373769002
"ti(Factor1)",0.999999264463646,1.09783794711142,0.413208209399046
"ti(scan_age,Factor1)",1.00000080003716,0.852226955098123,0.4454588902305
"ti(Factor2)",1.00000014230248,2.80388448530988,0.196082039914614
"ti(scan_age,Factor2)",1.00000014553184,0.449286893634146,0.574768912849134
"ti(scan_age)",1.00000004308543,0.272882375555768,0.612528945668629
