"","Estimate/EDF","t/F","FDR-corrected p-value"
"sexM",0.0242113367803882,2.3206630441787,0.0825155334289923
"meanfwd",0.0114401277503169,0.632376147224146,0.579077849514906
"ti(Factor1)",1.00000150105415,0.846304895995902,0.4454588902305
"ti(scan_age,Factor1)",0.999996529769408,0.945324339206584,0.4454588902305
"ti(Factor2)",2.59169865776062,1.58003528194657,0.222346623787839
"ti(scan_age,Factor2)",1.00000247827958,7.38640884546852,0.0315267000172214
"ti(scan_age)",1.00000000290599,0.361930927872462,0.589783339023901
