estimates,CI_Lower,CI_Upper,pval,significant
-0.3681891913901184,-1.078177781563102,0.34179939878286525,0.3094354918258132,No
0.09661232355583729,-0.034915285371126564,0.22813993248280115,0.1499600921112556,No
-3.37642735474863,-8.281291426719733,1.5284367172224718,0.17727054777969875,No
