,G0,G1,G2
0,0.1619125570822903,0.028793713793990483,0.025633616258036653
1,0.15852418436245122,0.025488207318694826,0.0162280632564909
2,0.10515862744967443,0.013690160081717345,-0.022341601962367744
3,0.16028867287744591,0.028636017254351533,0.025623583592351017
4,0.14044628795484898,0.021140919048089533,0.006789856701739224
5,0.12985285565775326,0.0280142249385027,0.029915543629009764
6,0.15711083808648288,0.025902363527643354,0.02022425669788266
7,0.07693577627619134,0.008963597127753653,-0.012151289948750785
8,0.15751527395376247,0.02451287655208362,0.012973497947583254
9,0.14790796291301575,0.028204183043405495,0.027501809240228502
10,0.12892263749757474,0.019275984670476285,-0.0025911460146905243
11,0.1254779492532209,0.029584074221527666,0.028242896234175616
12,0.16027624832499143,0.027394351008705683,0.021936647577069777
13,0.1473999107709765,0.023054986515645127,0.008442866777040528
14,-0.02764917630546268,-0.11803941049338956,0.06079395033008855
15,-0.0244658339327373,-0.10594427278964816,0.058473061375805234
16,-0.02511723526392028,-0.11922926898043845,0.06330592585276763
17,-0.023749089157410717,-0.10792393481163667,0.05495828706927898
18,-0.02353405596825069,-0.1157344433807011,0.053921443446657356
19,-0.018786512899724776,-0.10191367027903832,0.047753624222481396
20,-0.01770020699268599,-0.08692896915593414,0.021329841767546116
21,-0.014734176111132306,-0.08341508185057903,0.011567173042011684
22,-0.00880231899770709,-0.07209569488415414,-0.021338353144327887
23,-0.011809708271841737,-0.08536089472209935,0.0034524704565945395
24,-0.0028673410940187483,-0.05091511330356238,-0.04587786522639853
25,-0.00844708943553024,-0.07085252876407105,-0.010316773467015821
26,-0.007630339568706436,-0.06798325998090125,-0.015307908708844891
27,-0.009821693552823309,-0.06265716453771934,-0.03405428105064802
28,-0.012342023930370481,-0.08306551397387657,0.0036123290451407822
29,-0.010890394798927802,-0.08154199291609525,-0.0013091944505001423
30,0.08349924796004704,0.009053943337999587,-0.029349389583936413
31,0.02265646827974746,-0.014607515741168583,-0.07484711372673929
32,0.03812862283479159,0.00021454189953942486,-0.08439130615426224
33,-0.005684308597069086,-0.05027280110528422,-0.05195304906698708
34,-0.0036348344998965608,-0.04554700907382175,-0.06239387240378412
35,0.002049612939374823,-0.012715971582989097,-0.09101356620511485
36,0.03552651210285159,0.002120651241590633,-0.06762067562339354
37,0.02082834439310898,-0.008793176446041166,-0.09604418861699711
38,0.0019693048254106693,0.002652349338361868,-0.03992700820780976
39,-0.0004402267303410882,-0.04150368435822478,-0.048757153176433296
40,-0.0145727633511732,-0.0075108337383886685,-0.08641606814248148
41,-0.029479167335465892,0.0171143939210846,-0.07644682609193575
42,-0.02385529670602892,-0.014770210728564957,-0.09216082958910142
43,-0.02564785983061476,-0.1017664644297516,0.057273908861426956
44,-0.02022766675024716,-0.0907387036047172,0.029321529614396668
45,-0.01625352470168977,-0.04661161660970929,-0.002817502483230121
46,-0.025519928354943457,-0.10533412563480557,0.049713240456591395
47,-0.027710736822462556,-0.06587120925527215,0.020922127617482755
48,-0.02686004636197789,-0.1181294298789842,0.049714807655418705
49,-0.026374171421027118,-0.08239736125921768,0.0289716451274609
50,-0.03674128688710079,0.009627176577937775,-0.02620611717971262
51,-0.01875677992041209,-0.07640556067214004,0.022319844539981988
52,-0.011678693730170848,-0.06146345957134593,-0.0013854772779616073
53,-0.021834465565675178,-0.09486944376673252,0.011850312047893637
54,-0.03745929544310655,0.026710359492134156,-0.045071217665256715
55,-0.04867853615576525,0.06809947387958053,0.03518182401126538
56,0.0017779040587206987,0.00034573328768838145,-0.011574952760425689
57,0.003428663949301511,0.005070030228294328,0.0003647036643471411
58,-0.00045074369369356735,0.0017447610737726577,0.005330057300633756
59,-0.026653652761300536,-0.0395444648232148,0.04462500041393426
60,-0.054656170514704,0.05664743695751759,-0.044748177359064806
61,-0.01666301373557615,0.024224289114732223,-0.08183065480180113
62,-0.0024345698009973606,-0.015469159064333349,-0.09251840933437348
63,-0.04437521577136897,0.06483376080957312,-0.021943155029041473
64,-0.039073275985928205,0.030050239145981608,-0.04250226393603974
65,-0.04749025842572821,0.04207298482947497,-0.06058206249551759
66,-0.05357179540744959,0.0500653773970079,-0.045687868266740116
67,-0.037815652792285714,0.011440949853601681,-0.08234203796710013
68,-0.048161078985515075,0.03552126790443653,-0.08634748838484367
69,-0.046041628059554224,0.03292396640819556,-0.07821766786485265
70,0.021614389049931022,0.035572314871213484,0.033102903180971865
71,-0.009897217652030613,0.04219107503264939,0.033623412215027446
72,-0.029068195936674895,-0.024066639050826535,-0.0220587522539769
73,-0.05211201809256987,0.07179559335812799,0.05425652134350154
74,-0.062694231984612,0.08726089070393253,0.042495641088005555
75,-0.04989385961113526,0.07191972677378898,0.059129683258573304
76,-0.0460935625410083,0.05922546405496811,0.04735898544435711
77,-0.04291576579493027,0.030096467539907537,0.04657442987863014
78,-0.0400847245995366,0.06521706386684985,0.05323505633148814
79,-0.0039096539064138736,0.037057099801002,0.0019639201492318275
80,-0.05108164521176204,0.07275978355899955,0.041811041236173074
81,-0.05537172354008104,0.0907243997407468,0.04870011922513827
82,-0.042807069750587276,0.041448713987423086,0.009570777143749208
83,-0.03684403821699026,0.06911647153176731,0.05250380203608031
84,-0.0523767670234232,0.04882663884467631,0.008010985192719117
85,-0.06364348902386445,0.09868537336592267,0.05742052733483758
86,-0.04480549799424549,0.022763163079170947,-0.03008574987810809
87,-0.04611327533372141,0.06619441805999833,0.0417378626804197
88,-0.04755449845540156,0.075465199081471,0.057053605786604955
89,-0.03112149489030295,-0.0009026210454515809,0.006482399829281588
90,-0.06722284797559502,0.08919684447186862,0.036288774440677914
91,-0.05573461039797663,0.053673745021387755,-0.039279180983766024
92,-0.049094752351994494,0.05614425613401845,-0.03788961415372617
93,-0.059214961025901756,0.08897892964062444,0.02407816979104303
94,-0.057466637265922306,0.058546630886831284,0.0035575392391729516
95,0.02539341158637966,0.04248931551186062,0.04086442230020522
96,-0.03341460041478534,0.07798878774424711,0.05881881480902857
97,-0.031874127094842254,0.06667754216291331,0.04273882329613238
98,-0.028866419890979773,0.0704200155756463,0.053410784541320123
99,0.06443971054753331,0.018923669873545185,0.0068976353255021765
100,0.09648921607538105,-0.0011830925076455204,-0.00013546956322864952
101,0.11833307003122333,0.0012165913392381852,0.006194675390055925
102,0.14446650871106068,-0.0047469552756225835,0.008509163096440925
103,0.1566893969107847,-0.004186169169328819,0.00958783538709784
104,0.11526978640950204,-0.002257584551035116,5.035124710717255e-05
105,0.14905372835855446,-0.005157928007786374,0.007162703272065051
106,0.1331367715177201,-0.0005809823285376665,0.010505473309523445
107,0.13023548150792436,-0.004756762305001631,0.0046436090231196745
108,0.15584390115317512,-0.004154036735446472,0.009823206281010247
109,0.13794028026339372,-0.0016147177213170418,0.010420251493506758
110,0.13585134272942068,-0.00363280340038279,0.0002653323003638694
111,0.15431860501068087,-0.00477864913190994,0.004878156879788256
112,0.13916729235453543,-0.00044839832361837914,0.009053471105527218
113,0.1534732774255486,-0.004267346590895009,0.0035628524203442607
114,0.08537794863351239,-0.0008228347128305879,-0.023736402245896408
115,-0.03662298683169725,-0.06743952502288855,0.09108625069606091
116,-0.031091641128317693,-0.0385157862241157,0.09560030290546681
117,-0.04273288395533655,-0.08502305539988497,0.08598893244250787
118,-0.04220377160005956,-0.08719121069262595,0.06054910225063783
119,-0.04180450457027535,-0.07506668721800866,0.08265029153598488
120,-0.04092157499166455,-0.07752353778219592,0.09134743959560813
121,-0.032947971987956855,-0.07046583558298994,0.06442287278368004
122,-0.037768639769377714,-0.07365356976447195,0.009057133788507143
123,-0.027142352520947245,-0.08283958618534323,-0.07584470179897845
124,-0.0362667596323897,-0.07418738010685248,-0.012538464725787466
125,-0.03312817555757174,-0.07255814475157774,-0.023499613855669236
126,-0.031531010544392536,-0.09542397454685272,-0.07972505157475025
127,-0.028967274587370605,-0.0872449216833783,-0.0827347709888397
128,-0.028976005784352894,-0.08717326164172697,-0.06794976852944513
129,-0.026779030363221223,-0.08504282049370532,-0.08097083461569439
130,-0.03605820617453674,-0.09183715320639738,-0.07240877791684407
131,-0.020022126933113494,-0.06235890793667496,-0.05191530957564863
132,-0.027389598849628976,-0.08045644033335049,-0.05639701665333815
133,-0.02709690994625591,-0.08242172238682499,-0.06547476567451849
134,0.0838058206547564,-0.0038964987125795756,-0.012842962455689602
135,0.019825060101074692,0.017828899465692067,0.019041507982129287
136,-0.028344304501521058,-0.0630464097995276,-0.00847475721624138
137,-0.016014777847599002,-0.034816389319814796,-0.043198621066694746
138,-0.023326523296978645,-0.06304199702059539,-0.0558372858051523
139,0.02795032388262859,0.004505670134052271,-0.03629452214304491
140,0.003166289812627901,-0.012944472879793535,-0.04758094130988095
141,0.018638404919661792,-0.00877617739556832,-0.04734489838490674
142,0.01049983280642394,-0.00536808378002675,-0.035408045949977304
143,-0.020581965551525038,-0.07300128193125248,-0.07609892287672501
144,-0.02147199297273993,-0.0299656764280324,-0.03175013412465747
145,-0.036317101710439274,0.059253317667462634,-0.04850880682581255
146,-0.036712947344558315,-0.015959484261792833,-0.002253647184903123
147,-0.020160931776651805,0.02910372532821614,0.04869263003895504
148,-0.01702422746784294,0.015750290157439402,0.05716108207617215
149,-0.040930072922562274,-0.07969700695349834,0.05524881659118189
150,-0.044703480216720055,-0.010679225302359891,-0.016462771974760152
151,-0.03296162788039113,-0.03162933304439266,0.07840381242558465
152,-0.0462046351455643,-0.07151774747186844,0.09747368803663033
153,-0.04095780563654739,-0.02392100284288417,0.03466430701166079
154,-0.04392792867203378,-0.06805425398899023,0.05062977131808737
155,-0.03963312002491177,-0.06252469683795567,0.01209250847719334
156,-0.02284725861417614,-0.05089042583743648,-0.018763115237154238
157,-0.046226014664565336,-0.07359974500326193,0.007057776071947084
158,-0.03511293044556929,0.0697516211907775,-0.022602502688031295
159,-0.02784731859790718,0.034395737106825794,0.014984317899546651
160,-0.04452575175813929,0.11157438099418862,-0.013368461825351691
161,0.011254681399926659,0.010431726474573366,0.024138263830372757
162,0.002700253350993888,0.0248014098362778,0.010396025965685824
163,0.04834289937987102,0.0010665755699766244,0.004719800065942978
164,-0.03803387630085055,-0.025041617847680078,0.017163451222828807
165,-0.02806334433212014,0.04519566209629898,-0.04314585182628559
166,-0.00718127379922944,0.042864352740076175,-0.04233690828181063
167,-0.027018856062623543,0.07576352545267255,-0.02556047819762412
168,-0.02656863355227388,0.013339436743673473,0.020582339417573415
169,-0.03767717136839264,0.0617609497932404,-0.028110810520500174
170,-0.04875945506248942,0.0874641300517287,-0.03321531828682633
171,-0.04178516882106318,0.06473145320719777,-0.038630237911237875
172,-0.04304932661634595,0.059613448302020026,-0.03373210593342662
173,-0.04739341329390301,0.05062400838208156,-0.017043295599279407
174,-0.04355060831314485,0.07533164556901453,-0.0347891574421619
175,-0.03810305040553292,0.0768901638775432,-0.03105771592976255
176,0.051950038080477906,0.019112052794780683,-0.002874294568232564
177,-0.007622111714725271,0.027600697736022188,-0.0011974596599889106
178,-0.022742951247365372,-0.01764546344209731,-0.0035139683370573054
179,-0.028704907979743722,-0.0011202099989997274,0.009243600182631782
180,-0.04627387942765215,0.07801263440153869,-0.014578775627936991
181,-0.014262469948819969,0.07611853731435982,0.004782919257480214
182,-0.029775698256578668,0.07728203315425522,0.018119983729115025
183,-0.03778895391438544,0.09040964327449631,-0.015404987114256117
184,-0.02592511777111246,0.06053777899374518,0.04522597932015338
185,-0.03069870828917329,0.08291869667176317,0.028946376244083173
186,-0.02434816022466746,0.025373732523912562,0.06506722478288963
187,-0.02944559800938207,0.06144028337010561,0.04909040680878923
188,-0.025612708307437688,0.019034373781005646,0.06850973507997203
189,-0.0319049913961798,0.016563326953560532,0.01693462716429034
190,-0.021982754436306786,0.07850534661925354,0.020824299957662686
191,-0.02512305257318243,0.056018724762887086,0.012113619284886749
192,-0.024160506051576984,0.01984314826856908,0.013999059436944093
193,-0.028746090259010426,0.07867084997257164,0.011388247419087328
194,-0.04315079493223525,0.10292701673676448,0.007165259520096775
195,-0.03742064948780853,0.08959508417579076,-0.018286029931394686
196,-0.03574549803341678,0.1025292124966741,-0.0047005839449620595
197,0.04984174705763595,0.02698408629751836,0.006895896507941094
198,-0.005362924390443072,0.057361394999102915,0.006863324050201439
199,-0.015206310283132043,0.06674461433793412,-0.004669407142569006
