estimates,CI_Lower,CI_Upper,raw_pval,std_err,significant
0.15383082941204246,0.030469572546837007,0.2771920862772479,0.01452282440036034,0.06294057331576668,Yes
0.0193629678476615,-0.1035408625701392,0.1422667982654622,0.7574859446519907,0.06270718818674753,No
-0.5321209261674043,-0.6560460652337373,-0.4081957871010712,3.8998986333343576e-17,0.06322827360290227,Yes
