,G0,G1,G2
0,0.13785058608859074,-0.037726401368901,0.03516277114902855
1,0.13218880654074033,-0.039431034531514926,0.03007862859773661
2,0.09410878052246173,-0.03046211832911428,0.008060707182654451
3,0.13259488147804002,-0.03605921359350371,0.03535780420395496
4,0.09564074986893836,-0.022140724817064972,0.01850243128648745
5,0.12202783716275539,-0.028906390518044413,0.03192719303627441
6,0.1414862385712115,-0.040581897640532376,0.03674190312570237
7,0.09495711359170808,-0.02576883258536668,0.01250635426374162
8,0.1288414792480789,-0.03895193904127888,0.02843382501540069
9,0.13034962884523502,-0.03439947684303729,0.034802573620503416
10,0.11681781883024783,-0.03584119581384877,0.020780410220563237
11,0.11460718235035788,-0.027839865148185674,0.027573486999113148
12,0.13856662105882384,-0.03830538703037185,0.035162038219224874
13,0.13463120964073227,-0.040445144835352595,0.0283243576029027
14,-0.07558830574783311,-0.055011955837625345,0.0944924165536318
15,-0.06706728708602719,-0.05184853354578597,0.08190351157772065
16,-0.07472049010069373,-0.06640793872533994,0.08301180427552902
17,-0.07652953066059336,-0.06559907293525821,0.08992346458396352
18,-0.08284628716234387,-0.07560029376630484,0.08779835835544846
19,-0.061191535653694736,-0.06455260788530687,0.04782987872789527
20,-0.05561887204903883,-0.06505795801201944,0.014063725504126596
21,-0.036601566653452766,-0.07102074497341333,-0.07834607088909996
22,-0.038264488317266115,-0.07057490244769003,-0.07728774476862056
23,-0.03417785979353485,-0.06954466409054195,-0.09367854491135578
24,-0.026507084431551992,-0.062045767307700915,-0.09471422203030347
25,-0.03409636768661528,-0.0688717005215605,-0.09143056348810061
26,-0.03337937736051537,-0.07227969043384094,-0.10381829465171027
27,-0.034078817705133074,-0.0681065462565052,-0.09292468619263024
28,-0.034169208793060596,-0.07042745133398629,-0.08745193380298165
29,-0.03688953245319616,-0.07165318968204003,-0.0839447706126283
30,0.06256861449148421,-0.02600633347641634,-0.006916925115586406
31,0.014098990719173442,-0.02706082424774363,-0.012580306518841695
32,0.05411039045405644,-0.026842072876125563,-0.024013963888755527
33,-0.0320949857842078,-0.04995665539415201,-0.03479996874892256
34,-0.021962084379685318,-0.0481248042553007,-0.061402526563636095
35,-0.0014351361544335973,-0.028555993102751673,-0.05120747926458552
36,0.039533430989945446,-0.02788074136955911,-0.03379550603862462
37,0.01340623159719155,-0.0321950503676061,-0.05681962785734527
38,0.010424889531320364,-0.015097994324644079,-0.03949604021541943
39,-0.016755095095340112,-0.053013871133389935,-0.08899336037986492
40,-0.02170934826823413,-0.04795445011726519,-0.06978742620515145
41,-0.015345058857538405,-0.021334775873348553,-0.05773544119770544
42,-0.028769839328299122,-0.021257606656170786,-0.024311433348512337
43,-0.06122942570649981,-0.04300904825630702,0.07414632905834437
44,-0.06837161713294167,-0.06268174643895508,0.06046279806108533
45,-0.05168693633873065,-0.024914982755246624,0.04734113879199155
46,-0.08311661695750563,-0.06771060003322134,0.09614419254315669
47,-0.06920396680812906,-0.033287181522085145,0.0736757958731303
48,-0.08244447864108616,-0.06885694447626377,0.08983370655772248
49,-0.0717364187034399,-0.05283978705125409,0.07039936051218916
50,-0.018795902120612842,0.07626602359011307,-0.0028607237125584705
51,-0.06583461771986997,-0.050124334741778465,0.058734209454711694
52,-0.035998756973887075,-0.0643609093666186,-0.06545601428665712
53,-0.06215463197756921,-0.0662279654519939,0.013865370279856373
54,-0.01857204704293206,0.05400539314870896,-0.0014872484615940202
55,-0.013762504620447213,0.08072815305887894,-0.006835462596077614
56,0.0009127756380320053,0.02979000102819374,0.0035475465220457534
57,0.003982056843842597,0.03563073734008576,0.003239373071878504
58,-0.012825694958369473,0.04193919497722638,0.013797040064520464
59,-0.02868376549899159,0.036624532260418466,0.03355365577764276
60,-0.006997416722316193,0.0661423575747477,-0.012998383706722025
61,0.003539026821770539,0.02789705502462461,-0.031988869668524225
62,-0.006139420379445193,-0.02573703038798748,-0.04676184947976137
63,-0.0032350050956274187,0.07035335925971996,-0.011803385097376724
64,-0.01475973703186033,0.05978075258728574,-0.00813560759924778
65,-0.01738659863076881,0.06085671653241445,-0.006895859564789331
66,-0.014454317935782984,0.08234337988948781,-0.009942723848820065
67,-0.025880060802248344,0.029964424837560184,-0.0053381577868404926
68,-0.019962761277610958,0.0397678105040747,-0.015761953668472366
69,-0.02016484155718315,0.040397423220443415,-0.01826779125089883
70,0.049087409831634655,0.0024268054407004616,0.0019277842124595247
71,0.015461977786140882,0.016259762822218717,-0.006516607942051085
72,-0.052954375181385946,-0.02625132766449287,0.046902632945133756
73,-0.01343662721914433,0.08250667418409116,0.006685538344695999
74,-0.010969943483829884,0.09684645424065012,-0.0007923910132580069
75,-0.012692541356846453,0.07915383762489878,0.010181975334097511
